date;supplierID;retailerID;supplierItemgroupID;SupplierItemgroupName;productID;styleNumber;description;colorname;isNOS;size;quantity;turnover;discount;chainID;ismale;size_scale;discount_pct;price;color_popularity_chain;style_age_chain;total_turnover_chain_rolling;total_turnover_chain_agg;total_quantity_chain_rolling;total_quantity_chain_agg;qty_p1_chain_prod_agg_sun;qty_p2_chain_prod_agg_sun;qty_p3_chain_prod_agg_sun;qty_p1_chain_prod_rolling_7;qty_p2_chain_prod_rolling_7;qty_p3_chain_prod_rolling_7;avg_price_chain;color_popularity_ret;style_age_ret;total_turnover_ret_rolling_7;total_turnover_ret_agg_sun;total_quantity_ret_rolling_7;total_quantity_ret_agg_sun;avg_price_ret;qty_p1_ret_prod_rolling_7;qty_p2_ret_prod_rolling_7;qty_p3_ret_prod_rolling_7;qty_p1_ret_prod_agg_sun;qty_p2_ret_prod_agg_sun;qty_p3_ret_prod_agg_sun;target_prod_agg_sun;target_prod_rolling_7
2017-02-17;4;31;200;WOMEN - BASIC - DON'T USE;57539;F00013006;Nobel ls stripe 3173;ESTATE LILAC ST;0;M;1;26.959593687542164;-6.739898421885541;2;0;6;20.0;33.6994921094277;bananaphone;153.0;2411.1913932013713;1918.117015017004;46.0;41.0;1.0;0.0;0.0;2.0;0.0;0.0;79.93519528356249;bananaphone;153.0;420.2706619811507;176.692178997345;9.0;4.0;30.329542898484938;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2017-07-04;3;46;300;MEN - BASIC - DON'T USE;25440;M00012516;Lassen o-n ss 2586;TOTAL ECLIPSE;0;M;1;23.52643321545623;-7.394021867714812;2;1;6;23.91304347826086;30.920455083171042;bananaphone;285.0;2790.8340375667944;2596.78627732409;74.0;74.0;0.0;0.0;0.0;1.0;0.0;0.0;70.29122087230186;bananaphone;0.0;144.56574268562537;121.03930947016927;3.0;2.0;30.920455083171042;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2017-02-25;1;154;2;Jeans;6561;O10305B;Jeans, Long, EMILY, slim fit;Black;1;42;1;30.4060974497717;-10.135816357389666;1;0;2;25.000833472245372;40.541913807161365;2.2857142857142856;-138.0;1254.642948421972;2233.0751601756588;37.0;57.0;0.0;0.0;0.0;2.0;0.0;0.0;36.487046615246584;bananaphone;0.0;50.58299261571469;150.58979767053452;2.0;6.0;40.541913807161365;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2017-08-25;1;157;24;Knitted Blouses;103737;O10825A;Knit blouse, LS;Night Sky Comb.;0;L;1;16.805414493170982;-16.805414493170982;1;0;6;50.0;33.610828986341964;0.14285714285714285;0.0;1368.0836811016493;1942.0784925757223;39.0;54.0;0.0;0.0;0.0;1.0;0.0;0.0;40.6436499154394;bananaphone;0.0;41.01766182772384;24.212247334552806;2.0;1.0;33.610828986341964;1.0;0.0;0.0;1.0;0.0;0.0;1.0;bananaphone
2017-05-30;1;163;1;Pants;38369;O10314K;Knickers, 3/4 Length;Tarmac;0;S;1;22.841526790819373;0.0;1;0;2;0.0;22.841526790819373;0.8333333333333334;-7.0;2308.5205497375805;2243.9570169118165;80.0;81.0;0.0;0.0;0.0;1.0;0.0;0.0;34.93765748322152;bananaphone;0.0;42.99172660870696;0.0;2.0;0.0;22.841526790819373;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2017-01-29;1;155;2;Jeans;6278;O10305B;Jeans, Long, EMILY, slim fit;Blue denim;1;46;1;40.316909267535635;0.0;1;0;4;0.0;40.316909267535635;0.2857142857142857;-165.0;1896.4202606093852;1896.4202606093836;45.0;45.0;1.0;0.0;0.0;1.0;0.0;0.0;60.47872420379282;bananaphone;-200.0;40.3169092675356;40.316909267535635;1.0;1.0;40.316909267535635;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2017-06-16;1;144;6;Blouse;9490;Z20194B;Blouse SL;Elephant Skin;0;M;1;67.27096847962025;0.0;1;0;4;0.0;67.27096847962025;0.42857142857142855;108.0;1970.3074964377238;1630.963595438352;65.0;45.0;0.0;0.0;0.0;1.0;0.0;0.0;44.317559824457184;bananaphone;0.0;67.27096847962024;-53.744375693748566;1.0;-1.0;67.27096847962025;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2017-04-07;6;73;202;WOMEN - T-SHIRTS;57342;X00013261;ENALLY LS T-NECK STRIPE 5892;CREAM-RED STRIPE;0;M;1;33.59645458388669;0.0;4;0;8888;0.0;33.59645458388669;bananaphone;74.0;1682.4078811252161;1687.0834428684561;35.0;37.0;0.0;0.0;0.0;1.0;0.0;0.0;40.98767459234176;bananaphone;0.0;38.30105792992034;43.02517612668452;2.0;1.0;33.59645458388669;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2017-07-02;3;46;316;MEN - BELTS/SCARF/TIE;65588;M17234300;Henning Tie 8088;BLUE;0;ONE;1;40.33477275185341;0.0;2;1;0;0.0;40.33477275185341;bananaphone;0.0;2596.7862773240886;2596.78627732409;74.0;74.0;1.0;0.0;0.0;1.0;0.0;0.0;48.29830480798857;bananaphone;0.0;121.03930947016914;121.03930947016927;2.0;2.0;35.62904926413718;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2016-10-13;6;66;213;WOMEN - TOPS;31184;P16401051;SAIL SS TOP 6257;CLEAR CREAM;0;M;1;47.04020142840045;0.0;4;0;8888;0.0;47.04020142840045;bananaphone;-50.0;1098.1021718684146;1309.5124562318706;25.0;26.0;0.0;0.0;0.0;1.0;0.0;0.0;52.64022540797191;bananaphone;-50.0;40.30260869518843;-0.026929741016090247;1.0;0.0;63.84027336711489;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2016-12-17;1;149;4;Dress;8203;Z99887C;Dress, Knee length;Night Sky comb;0;S;1;67.3202982195896;0.0;1;0;2;0.0;67.3202982195896;0.2857142857142857;0.0;2118.8735902679628;2892.2162303533573;55.0;69.0;0.0;0.0;0.0;1.0;0.0;0.0;46.877363375793465;bananaphone;0.0;228.70606335771416;87.38336135680476;4.0;2.0;50.48854048891913;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2017-01-04;6;71;213;WOMEN - TOPS;30721;P16401119;HATCH TOP AOP 6365;CHERRY BLOSSOM AOP;0;M;1;23.541955298325416;-23.541955298325416;4;0;8888;50.0;47.08391059665083;bananaphone;0.0;1482.755064760878;1965.9654339667106;51.0;73.0;1.0;0.0;0.0;1.0;1.0;0.0;42.375519536985756;bananaphone;0.0;175.12532323396005;309.6391049215842;6.0;8.0;47.08391059665083;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2016-12-16;6;45;213;WOMEN - TOPS;29551;P16401131;OPEYA LS TOP AOP 6365;CHERRY BLOSSOM AOP;0;M;1;47.128921645877284;0.0;2;0;6;0.0;47.128921645877284;bananaphone;-120.0;4786.7732956505115;4347.113877986569;93.0;74.0;0.0;0.0;0.0;1.0;0.0;0.0;45.68619955467697;bananaphone;0.0;181.66727597752677;336.1233925516431;3.0;5.0;47.128921645877284;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2017-06-03;1;147;2;Jeans;6557;J10305C;3/4 length, Slim Fit;Black;1;48;1;33.61947028815593;0.0;1;0;5;0.0;33.61947028815593;4.714285714285714;-49.0;2924.453722325256;2243.9570169118165;96.0;81.0;0.0;0.0;0.0;1.0;0.0;0.0;27.566755093248865;1.0;-38.0;33.61947028815593;127.88488079835207;1.0;5.0;33.61947028815593;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2017-08-26;4;55;210;WOMEN - KNIT;109272;F00022152;Nor o-n short 7355;GOLDEN MEL.;0;XS;1;94.12538122275316;0.0;2;0;2;0.0;94.12538122275316;bananaphone;310.0;2254.8371275641025;2574.969213710163;44.0;54.0;0.0;0.0;0.0;1.0;0.0;0.0;52.32922979884015;bananaphone;0.0;94.12538122275292;63.87323142950089;1.0;2.0;94.12538122275316;1.0;0.0;0.0;1.0;0.0;0.0;1.0;bananaphone
2017-02-11;1;9;10;T-shirts;9787;Z94865A;T-shirt, Short sleeve;Black;1;S;1;17.470755793298252;0.0;1;0;2;0.0;17.470755793298252;1.2857142857142858;60.0;1519.8966283812033;1773.027748813942;41.0;47.0;0.0;0.0;0.0;1.0;0.0;0.0;42.526003674524844;bananaphone;0.0;51.0745681098423;201.64107038099547;2.0;3.0;17.470755793298252;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2016-12-10;3;53;310;MEN - KNIT;25185;M15322426;Gees o-n 132;BLACK MEL.;0;XL;1;67.24195494321553;0.0;2;1;10;0.0;67.24195494321553;bananaphone;28.0;4054.495007847598;4368.067841617371;69.0;58.0;0.0;0.0;0.0;1.0;0.0;0.0;48.67036738747028;bananaphone;79.0;97.47184730929408;0.0;2.0;0.0;67.24195494321553;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2016-11-19;1;144;6;Blouse;7492;Y96751A;Blouse, short sleeves;Dress Blues;0;L;1;10.096657197523443;-43.74545008446992;1;0;6;81.24765595699463;53.842107281993364;0.16666666666666666;155.0;1317.013556682181;1786.9549763632172;38.0;42.0;0.0;0.0;0.0;1.0;0.0;0.0;54.03442456194619;bananaphone;0.0;-57.07874110122084;72.50977269014057;1.0;4.0;53.842107281993364;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2017-08-04;1;145;10;T-shirts;107384;Z94882B;Tank top;Nugget Gold;0;L;1;17.449143343807552;0.0;1;0;6;0.0;17.449143343807552;0.42857142857142855;-26.0;1998.8009645354061;2088.752109117182;69.0;70.0;0.0;0.0;0.0;1.0;0.0;0.0;32.11619490103768;bananaphone;140.0;98.10011708349714;0.0;2.0;0.0;17.449143343807552;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2017-04-11;1;155;19;Accessories;46727;D90231A;Washing bag;White;1;ONE SIZE;1;6.71505870924744;0.0;1;0;0;0.0;6.71505870924744;0.5714285714285714;4.0;2405.5107229553323;2097.56317477437;65.0;55.0;2.0;1.0;1.0;3.0;1.0;0.0;35.724848191271036;bananaphone;0.0;26.86621216866258;100.78805481043459;2.0;3.0;6.71505870924744;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2017-05-13;1;159;4;Dress;38555;O10314I;Dress, SS;Tarmac;0;XL;1;21.496707796537013;-5.374176949134253;1;0;8;20.0;26.870884745671265;0.5;-7.0;3071.07433365013;3741.5309432038102;95.0;96.0;0.0;0.0;0.0;1.0;0.0;0.0;35.35132494231927;bananaphone;0.0;155.02814801130236;350.8632003415781;7.0;8.0;16.926171211389327;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2016-06-22;1;11;5;Shirt;13890;X91723A;Shirt, long sleeve;White;1;S;1;13.443141847562039;-33.62466695238129;1;0;2;71.43877696813831;47.06780879994333;0.42857142857142855;-182.0;845.8701917741722;945.3762059065826;28.0;24.0;0.0;0.0;0.0;1.0;0.0;0.0;35.29917536660988;bananaphone;0.0;137.828854824489;152.6212964767323;6.0;5.0;47.06780879994333;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2017-06-13;3;35;302;MEN - T-SHIRTS;28998;M00012555;Kronos multi o-n ss 6915;RED BLACK MEL;0;L;1;23.530569041593232;-7.395321698786447;2;1;8;23.913043478260878;30.92589074037968;bananaphone;66.0;2788.562843947482;2498.75192027905;60.0;54.0;0.0;0.0;0.0;1.0;0.0;0.0;56.36131537105428;bananaphone;201.0;23.530569041593104;0.0;1.0;0.0;30.92589074037968;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2016-11-08;1;4;15;Outerwear;6455;Z99655A;Jacket;Dark Grey Mlg;0;52;1;134.32446803799758;0.0;1;0;7;0.0;134.32446803799758;0.14285714285714285;8.0;2633.017653501599;2534.148578100726;61.0;66.0;-1.0;0.0;0.0;1.0;-1.0;0.0;42.97926251188291;bananaphone;0.0;494.29522220331626;359.9707541653187;6.0;5.0;134.32446803799758;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2017-07-05;3;247;320;MEN - ACCESSORIES;65251;M16307213;Maki Wallet M 3338;DARK BROWN;0;ONE;1;40.328028018591105;0.0;2;1;0;0.0;40.328028018591105;bananaphone;0.0;3395.730583017487;2596.78627732409;88.0;74.0;0.0;0.0;0.0;1.0;0.0;0.0;56.05595894584163;bananaphone;0.0;114.27078306117872;53.77919482459644;3.0;2.0;40.328028018591105;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2017-06-17;4;47;200;WOMEN - BASIC - DON'T USE;27468;F00012002;Nobel tee 3170;DARK GREY MEL.;0;XS;1;20.183308874773537;-6.727769624924518;2;0;2;25.00000000000001;26.911078499698057;bananaphone;7.0;3189.5286758897914;2498.75192027905;80.0;54.0;0.0;0.0;0.0;1.0;0.0;0.0;55.88533968437297;bananaphone;0.0;124.44711341546079;80.64028643344972;3.0;2.0;26.911078499698057;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2017-01-15;1;7;19;Accessories;15459;D93482A;BELT;Grey Brown;1;105;1;14.123251164885756;-32.9475273603692;1;0;2;69.99571367338191;47.07077852525496;0.14285714285714285;106.0;2005.853845915746;2005.8538459157446;65.0;65.0;1.0;0.0;0.0;1.0;0.0;0.0;48.99230929598771;bananaphone;0.0;14.123251164885813;14.123251164885756;1.0;1.0;47.07077852525496;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2017-06-19;7;39;302;MEN - T-SHIRTS;65134;W17212002;Vietto O-N SS 170;WHITE/ NAVY;0;XL;1;33.60736031087916;0.0;2;1;10;0.0;33.60736031087916;bananaphone;36.0;3568.749317924502;3249.3632495967354;94.0;80.0;0.0;0.0;0.0;1.0;0.0;0.0;39.69622323779137;bananaphone;0.0;393.3225141862783;312.66484944016855;8.0;5.0;29.126378936095268;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2016-10-24;4;36;200;WOMEN - BASIC - DON'T USE;24730;F00012002;Nobel tee 3170;PINEGROVE MEL.;0;XL;1;26.88079752272592;0.0;2;0;10;0.0;26.88079752272592;bananaphone;-229.0;4908.656651520497;5328.85070161627;88.0;89.0;0.0;0.0;0.0;1.0;0.0;0.0;44.18531092798073;bananaphone;22.0;547.6585450182426;467.01615245006496;10.0;8.0;40.321196284088884;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2017-01-05;6;31;213;WOMEN - TOPS;36717;P16513019;ALEXIS LS TEE 5850;BLACK;0;S;1;20.180578534376853;-20.180578534376853;2;0;4;50.0;40.361157068753705;bananaphone;0.0;2555.840046317945;2092.852773802372;61.0;63.0;0.0;0.0;0.0;1.0;0.0;0.0;52.469504189379805;bananaphone;0.0;244.36444935939858;228.11497879084465;5.0;7.0;50.45144633594212;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2016-12-27;1;154;19;Accessories;9136;D93469A;SOCKS;Dark Grey Melange;1;ONE SIZE;1;4.482104841402495;-0.8902350450070363;1;0;0;16.570713391739677;5.372339886409531;0.25;24.0;1831.1236442386617;1716.8462242486805;64.0;63.0;1.0;0.0;0.0;1.0;0.0;0.0;44.071864373127795;bananaphone;0.0;192.73940312456955;110.9386364285983;5.0;2.0;37.64672218273713;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2017-06-03;7;48;302;MEN - T-SHIRTS;57237;W17112099;Djalma O-N SS 1030;BLACK/ WHITE;0;L;1;33.62619552726137;0.0;2;1;8;0.0;33.62619552726137;bananaphone;0.0;3210.107342695276;3199.408380067229;72.0;60.0;0.0;0.0;0.0;1.0;0.0;0.0;46.55699617092641;bananaphone;0.0;409.9804233398998;47.022185359933864;8.0;1.0;43.71405418543978;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2017-08-30;1;7;10;T-shirts;6517;Z94882A;T-shirt, Short Sleeve;Bright White;1;XL;1;17.46158490624309;0.0;1;0;8;0.0;17.46158490624309;0.2857142857142857;15.0;1541.7577897124725;1397.615565942788;48.0;38.0;0.0;0.0;0.0;1.0;0.0;0.0;37.04153753889575;bananaphone;0.0;44.35186167328055;26.89027676703741;2.0;1.0;17.46158490624309;1.0;0.0;0.0;1.0;0.0;0.0;1.0;bananaphone
2017-07-08;1;152;12;Cardigan;67793;X92700C;Kimono, 3/4;Black;0;XL;1;8.971970444684873;-44.85043212546236;1;0;8;83.33041630203778;53.82240257014723;3.7142857142857144;8.0;2488.4019349243817;3379.3212732443712;113.0;162.0;0.0;0.0;0.0;1.0;0.0;0.0;37.737745505744;bananaphone;0.0;26.459709447036794;40.35089675963026;2.0;1.0;53.82240257014723;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2017-04-19;1;142;6;Blouse;67999;X92758A;Blouse, 1/2;Eventide;0;M;1;47.032410022322594;0.0;1;0;4;0.0;47.032410022322594;0.3333333333333333;-14.0;843.7161201957886;2101.719205241472;24.0;57.0;0.0;0.0;0.0;1.0;0.0;0.0;33.20866572576093;bananaphone;0.0;36.26904096650718;63.18205111121124;1.0;2.0;32.24868348294415;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2017-01-20;1;142;4;Dress;8750;O10685B;Dress, Short sleeve;Peacoat comb;0;M;1;33.596820537232745;0.0;1;0;4;0.0;33.596820537232745;0.42857142857142855;0.0;1826.70321757071;2005.8538459157446;54.0;65.0;1.0;0.0;0.0;1.0;1.0;0.0;49.18751953348651;bananaphone;0.0;235.2710085043295;340.2225225596859;8.0;8.0;33.596820537232745;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2016-12-09;1;149;19;Accessories;7953;D93352A;Tights 60 DEN;Black;1;44;1;20.165862287470336;0.0;1;0;3;0.0;20.165862287470336;5.0;-96.0;2617.452454839253;1508.9009955995687;67.0;48.0;0.0;0.0;2.0;0.0;0.0;0.0;37.73842651263065;bananaphone;-96.0;221.52362115634506;228.21403912672852;4.0;4.0;20.165862287470336;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2016-09-02;1;9;10;T-shirts;6348;Z94882A;T-shirt, Short Sleeve;Winetasting;0;L;1;17.459662268461972;0.0;1;0;6;0.0;17.459662268461972;0.3333333333333333;-347.0;825.8930920040928;188.36874168681027;21.0;7.0;0.0;0.0;0.0;1.0;0.0;0.0;35.59782622569449;bananaphone;0.0;85.13130213961342;0.0;3.0;0.0;17.459662268461972;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2016-12-11;6;47;210;WOMEN - KNIT;32160;P16222008;UMIA T-NECK KNIT 5141;GREEN MILIEU MEL;0;XS/S;1;67.23988778587949;0.0;2;0;3;0.0;67.23988778587949;bananaphone;85.0;4347.11387798657;4347.113877986569;74.0;74.0;1.0;0.0;0.0;1.0;0.0;0.0;51.640233819555455;bananaphone;0.0;229.9414480061145;229.94144800611468;6.0;6.0;51.55058063584094;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2017-05-18;3;39;304;MEN - PANTS;63364;M17104333;Smith shorts 7639;Unknown;0;XL;-1;-93.67749107087229;0.0;2;1;10;0.0;93.67749107087229;bananaphone;0.0;1712.895069065663;2025.7452933799377;35.0;32.0;0.0;0.0;0.0;-1.0;0.0;0.0;46.16962059921565;bananaphone;0.0;107.92330007048582;315.7751875124833;3.0;5.0;93.67749107087229;-1.0;0.0;0.0;-1.0;0.0;0.0;-1.0;0.0
2017-06-25;6;36;202;WOMEN - T-SHIRTS;57372;X00013261;ENALLY LS T-NECK STRIPE 5892;CREAM-RED STRIPE;0;S;1;16.805222205860805;-16.805222205860805;2;0;4;50.0;33.61044441172161;bananaphone;142.0;3289.944493155928;3289.9444931559296;87.0;87.0;1.0;0.0;0.0;1.0;0.0;0.0;61.843217717567754;bananaphone;0.0;177.50920375170367;177.50920375170332;7.0;7.0;33.61044441172161;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2016-11-25;1;145;6;Blouse;8523;O10674A;Blouse, Long Sleeve;Black;0;L;1;18.14623973932061;-6.0491947678722156;1;0;6;25.00138927479855;24.195434507192825;5.0;-12.0;3256.8741312857564;1411.1260497296362;86.0;38.0;0.0;0.0;0.0;2.0;0.0;0.0;45.35465412315481;bananaphone;-16.0;137.4407072446757;52.8227730956609;4.0;2.0;42.34705250369758;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2016-09-02;4;58;215;WOMEN - SHIRTS;26587;F16301029;Leffy shirt 6942;BLACK;0;XS;1;75.23979123000156;-18.80994780750039;2;0;2;20.0;94.04973903750195;bananaphone;0.0;953.2579799571265;0.0;17.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;59.42703290831168;bananaphone;0.0;181.366492563329;0.0;4.0;0.0;62.69982602500131;1.0;0.0;0.0;1.0;0.0;0.0;bananaphone;0.0
2016-12-19;6;34;210;WOMEN - KNIT;25623;N00022030;ENBOBO KNIT 5125;LIGHT GREY MEL.;0;XS;1;60.511174357868654;0.0;2;0;2;0.0;60.511174357868654;bananaphone;-104.0;5964.597012665459;5343.2639880327215;108.0;99.0;1.0;0.0;0.0;2.0;0.0;0.0;61.25822589315098;bananaphone;0.0;467.41973977380815;406.9085654159395;9.0;8.0;60.511174357868654;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2016-12-28;6;74;213;WOMEN - TOPS;36195;P16501012;CORINNE LS TOP 6396;CLEAR CREAM;0;M;1;26.895580112959447;-26.895580112959447;4;0;8888;50.0;53.791160225918894;bananaphone;-2.0;1506.1367193638514;1334.7280103337894;48.0;25.0;0.0;0.0;0.0;1.0;0.0;0.0;63.20461326545472;bananaphone;0.0;328.4258690160461;262.52739844636966;10.0;5.0;30.79543922933857;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2017-07-06;1;143;6;Blouse;6664;Z99570B;Top, sleeveless;Black;0;XL;1;10.082871849699453;-43.685722767464505;1;0;8;81.24765595699462;53.768594617163956;5.571428571428571;105.0;3244.470311314056;3379.3212732443712;150.0;162.0;0.0;0.0;0.0;1.0;0.0;0.0;41.02618265638436;bananaphone;0.0;114.31641893875494;166.75046938596702;7.0;11.0;53.768594617163956;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2017-05-27;6;73;205;WOMEN - DRESS;67394;P17202052;ENFEATHER SS DRESS 6442;LIGHT BLUE STRIPE;0;M;1;67.36097428132538;0.0;4;0;8888;0.0;67.36097428132538;bananaphone;0.0;1551.9876343461833;1358.3683799830242;29.0;35.0;0.0;0.0;0.0;1.0;0.0;0.0;51.9427957235998;bananaphone;0.0;185.8419253059121;397.8746342870313;4.0;10.0;67.36097428132538;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2017-09-08;4;38;200;WOMEN - BASIC - DON'T USE;24729;F00012050;Solly tee solid 205;WHITE;0;L;1;23.511894289115247;-7.389452490864793;2;0;8;23.913043478260875;30.901346779980038;bananaphone;84.0;3821.144621050937;3328.0505391220504;65.0;55.0;0.0;0.0;0.0;1.0;0.0;0.0;80.20231291749317;bananaphone;0.0;292.4037611379931;117.65943842184494;4.0;2.0;30.901346779980038;1.0;0.0;0.0;1.0;0.0;0.0;1.0;bananaphone
2017-04-15;6;66;202;WOMEN - T-SHIRTS;57760;P17112047;ENALLY SS T-NECK STRIPE 5892;CREAM-RED STRIPE;0;M;-1;-29.5532369996318;0.0;4;0;8888;0.0;29.5532369996318;bananaphone;-91.0;1230.8773156619195;1147.190096863263;31.0;24.0;0.0;0.0;0.0;-1.0;0.0;0.0;120.22794143032026;bananaphone;-91.0;252.75130581548925;100.78465073327581;7.0;2.0;inf;-1.0;0.0;0.0;-1.0;0.0;0.0;-1.0;0.0
2017-07-04;1;149;6;Blouse;81276;X92857A;Blouse, 1/2;Ballerina;0;M;1;10.082757092338381;-36.96338750051249;1;0;4;78.56836690955849;47.04614459285087;0.2857142857142857;8.0;3321.734966733369;3379.3212732443712;149.0;162.0;0.0;0.0;0.0;1.0;0.0;0.0;39.54605919614369;bananaphone;0.0;133.0778913414403;95.43938441281315;7.0;5.0;57.12890168518927;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2017-03-10;1;145;6;Blouse;10312;O10686B;Blouse, Long Sleeve;Heather Rose;0;M;-1;-26.905838720134767;0.0;1;0;4;0.0;26.905838720134767;-0.14285714285714285;44.0;2132.2991611345024;2305.4937109660145;58.0;60.0;0.0;0.0;0.0;-1.0;0.0;0.0;42.66891359636134;bananaphone;0.0;184.3008579015771;146.61767551274858;2.0;4.0;26.905838720134767;-1.0;0.0;0.0;-1.0;0.0;0.0;-1.0;0.0
2016-08-31;1;9;5;Shirt;7386;O10627A;Shirt, Long Sleeve;Night Sky Comb;0;L;1;26.85257380590395;0.0;1;0;6;0.0;26.85257380590395;0.16666666666666666;0.0;318.56984732224265;188.36874168681027;8.0;7.0;0.0;0.0;0.0;1.0;0.0;0.0;40.282218119934434;bananaphone;0.0;26.85257380590395;0.0;1.0;0.0;26.85257380590395;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2016-10-08;4;39;200;WOMEN - BASIC - DON'T USE;30844;F00013150;Alexa ls 7542;BLACK;0;M;1;30.25142060536713;-7.394791703534183;2;0;6;19.642857142857135;37.64621230890131;bananaphone;-296.0;3017.3058383907605;3374.02963237408;51.0;51.0;0.0;0.0;0.0;1.0;0.0;0.0;54.452557089660814;bananaphone;0.0;182.168411166298;-87.25615575935814;5.0;-2.0;43.02424263874435;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2016-10-21;7;28;311;MEN - SWEAT;37471;W15318062;Falcao o-n Sweat 220;BLACK;0;XXL;1;26.901914619889755;-20.17643596491732;2;1;11;42.85714285714286;47.078350584807076;bananaphone;-77.0;5898.246245388448;2973.489716164334;92.0;45.0;0.0;0.0;0.0;1.0;0.0;0.0;65.01296033140024;bananaphone;0.0;124.35165555214695;33.599641911103845;5.0;2.0;50.44108991229329;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2016-12-08;1;158;2;Jeans;8101;J10124B;Jeans, long, SANNA, ex.slim;Dark blue denim;0;46;1;42.988250495335606;-10.747062623833902;1;0;4;20.0;53.735313119169504;0.14285714285714285;0.0;2553.806041312745;1508.9009955995687;68.0;48.0;0.0;0.0;0.0;1.0;0.0;0.0;41.307468479781626;bananaphone;0.0;42.9882504953356;26.875342443879525;1.0;1.0;53.735313119169504;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2017-05-01;1;163;10;T-shirts;38591;O10692B;T-shirt, Short sleeve;Blue Shadow;0;M;1;17.475538378136072;0.0;1;0;4;0.0;17.475538378136072;0.14285714285714285;9.0;3777.9468760898385;3558.793178621645;99.0;92.0;0.0;0.0;0.0;1.0;0.0;0.0;38.014262524242874;bananaphone;0.0;71.22085512115794;53.74531674302192;2.0;1.0;17.475538378136072;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
2016-09-29;6;71;206;WOMEN - SKIRTS;32699;P16503055;ELLE SKIRT 6395;BLACK;0;XS;-1;-46.94990171433797;0.0;4;0;8888;0.0;46.94990171433797;bananaphone;-57.0;647.5354953859082;575.6808735770519;18.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;13.861399553756916;bananaphone;0.0;72.51019636385895;85.90713861140306;2.0;2.0;46.94990171433797;-1.0;0.0;0.0;-1.0;0.0;0.0;-1.0;0.0
2017-05-20;1;156;4;Dress;83395;X92850A;Dress, LS, ancle length;Black;0;S;-1;-67.07057277955232;0.0;1;0;2;0.0;67.07057277955232;4.0;-76.0;2457.0341757254578;2903.0449778866064;80.0;89.0;0.0;0.0;0.0;-1.0;0.0;0.0;38.898114966359024;bananaphone;0.0;79.85593939682241;58.767614991892046;3.0;1.0;67.07057277955232;-1.0;0.0;0.0;-1.0;0.0;0.0;-1.0;0.0
